#nodeA	nodeB	score1
BCL2A1(597)	GRB2(2885)	0
BCL2A1(597)	PMAIP1(5366)	0
BCL2A1(597)	HRK(8739)	0
BCL2A1(597)	BBC3(27113)	0
BLMH(642)	RPL11(6135)	0
BLMH(642)	TRIO(7204)	0
BLR1(643)	CXCL13(10563)	0
PCGF4(648)	PHC2(1912)	0
PCGF4(648)	MLL(4297)	0
PCGF4(648)	PTN(5764)	0
PCGF4(648)	ZBTB16(7704)	0
BMP7(655)	BMPR1A(657)	0
BMP7(655)	ENG(2022)	0
BMP7(655)	NCOA3(8202)	0
BMP6(654)	BMPR1A(657)	0
BMP6(654)	SMAD5(4090)	0
BMP6(654)	NCOA3(8202)	0
BMPR1A(657)	SMAD1(4086)	0
BMPR1A(657)	MAP3K7IP1(10454)	0
BNIP1(662)	NCBP1(4686)	0
BNIP2(663)	CDC42(998)	0
BNIP2(663)	FGFR1(2260)	0
BNIP3(664)	BNIP3L(665)	0
BNIP3(664)	CD47(961)	0
BNIP3(664)	NCBP1(4686)	0
BNIP3(664)	TMEM11(8834)	0
BNIP3L(665)	EWSR1(2130)	0
BNIP3L(665)	TMEM11(8834)	0
CCND1(595)	BRCA1(672)	0
CCND1(595)	CALM1(801)	0
CCND1(595)	RUNX1(861)	0
CCND1(595)	CDK4(1019)	0
CCND1(595)	CDK6(1021)	0
CCND1(595)	CDKN1A(1026)	0
CCND1(595)	CDKN1B(1027)	0
CCND1(595)	CTNNB1(1499)	0
CCND1(595)	EP300(2033)	0
CCND1(595)	GSK3B(2932)	0
CCND1(595)	MYBL2(4605)	0
CCND1(595)	PCNA(5111)	0
CCND1(595)	PRKACA(5566)	0
CCND1(595)	RB1(5925)	0
CCND1(595)	RBL1(5933)	0
CCND1(595)	RBL2(5934)	0
CCND1(595)	SP1(6667)	0
CCND1(595)	STAT3(6774)	0
CCND1(595)	NCOA3(8202)	0
CCND1(595)	NCOA1(8648)	0
CCND1(595)	HDAC3(8841)	0
CCND1(595)	PCAF(8850)	0
CCND1(595)	RBX1(9978)	0
CCND1(595)	DMTF1(9988)	0
CCND1(595)	AKAP8(10270)	0
BRCA1(672)	BRCA2(675)	0
BRCA1(672)	CASP3(836)	0
BRCA1(672)	CCNA2(890)	0
BRCA1(672)	CCNB1(891)	0
BRCA1(672)	CDC2(983)	0
BRCA1(672)	CDK2(1017)	0
BRCA1(672)	CDK4(1019)	0
BRCA1(672)	CDK7(1022)	0
BRCA1(672)	CREBBP(1387)	0
BRCA1(672)	CSNK2A1(1457)	0
BRCA1(672)	DHX9(1660)	0
BRCA1(672)	E2F1(1869)	0
BRCA1(672)	ELK1(2002)	0
BRCA1(672)	EP300(2033)	0
BRCA1(672)	FANCA(2175)	0
BRCA1(672)	MSH6(2956)	0
BRCA1(672)	H2AFX(3014)	0
BRCA1(672)	HDAC1(3065)	0
BRCA1(672)	HDAC2(3066)	0
BRCA1(672)	IFI16(3428)	0
BRCA1(672)	JAK1(3716)	0
BRCA1(672)	JAK2(3717)	0
BRCA1(672)	JUN(3725)	0
BRCA1(672)	JUNB(3726)	0
BRCA1(672)	JUND(3727)	0
BRCA1(672)	SMAD2(4087)	0
BRCA1(672)	SMAD3(4088)	0
BRCA1(672)	SMAD4(4089)	0
BRCA1(672)	MLH1(4292)	0
BRCA1(672)	MNAT1(4331)	0
BRCA1(672)	MSH2(4436)	0
BRCA1(672)	MYC(4609)	0
BRCA1(672)	NBN(4683)	0
BRCA1(672)	NFKB1(4790)	0
BRCA1(672)	NFYA(4800)	0
BRCA1(672)	POU2F1(5451)	0
BRCA1(672)	PPP1CA(5499)	0
BRCA1(672)	RAD51(5888)	0
BRCA1(672)	RB1(5925)	0
BRCA1(672)	RBBP4(5928)	0
BRCA1(672)	RELA(5970)	0
BRCA1(672)	SP1(6667)	0
BRCA1(672)	STAT1(6772)	0
BRCA1(672)	STAT3(6774)	0
BRCA1(672)	STAT5A(6776)	0
BRCA1(672)	STK6(6790)	0
BRCA1(672)	TP53(7157)	0
BRCA1(672)	TP53BP1(7158)	0
BRCA1(672)	TUBA1(7277)	0
BRCA1(672)	TUBG1(7283)	0
BRCA1(672)	USF2(7392)	0
BRCA1(672)	XRCC1(7515)	0
BRCA1(672)	YY1(7528)	0
BRCA1(672)	SMC1L1(8243)	0
BRCA1(672)	BAP1(8314)	0
BRCA1(672)	BRAP(8315)	0
BRCA1(672)	CCNA1(8900)	0
BRCA1(672)	RAD50(10111)	0
BRCA1(672)	DCLRE1C(64421)	0
BRCA1(672)	BRCC3(79184)	0
BRCA1(672)	BRIP1(83990)	0
BRCA1(672)	TUBB(203068)	0
BRCA1(672)	ATR(545)	0
ATR(545)	CHD4(1108)	0
ATR(545)	CHEK1(1111)	0
ATR(545)	E2F1(1869)	0
ATR(545)	FLT1(2321)	0
ATR(545)	KDR(3791)	0
ATR(545)	MSH2(4436)	0
ATR(545)	NBN(4683)	0
ATR(545)	RAD17(5884)	0
ATR(545)	TP53(7157)	0
ATR(545)	XPA(7507)	0
ATR(545)	XRCC5(7520)	0
BRAF(673)	HRAS(3265)	0
BRAF(673)	PRKACA(5566)	0
BRAF(673)	MAPK1(5594)	0
BRAF(673)	MAP2K1(5604)	0
BRAF(673)	MAP2K2(5605)	0
BRAF(673)	RAF1(5894)	0
BRAF(673)	RAP1A(5906)	0
BRAF(673)	SGK(6446)	0
BTK(695)	CD19(930)	0
BTK(695)	EWSR1(2130)	0
BTK(695)	GNAQ(2776)	0
BTK(695)	GTF2I(2969)	0
BTK(695)	HCK(3055)	0
BTK(695)	IRAK1(3654)	0
BTK(695)	ITK(3702)	0
BTK(695)	JAK1(3716)	0
BTK(695)	KIT(3815)	0
BTK(695)	LYN(4067)	0
BTK(695)	MYD88(4615)	0
BTK(695)	PLCG2(5336)	0
BTK(695)	PRKCA(5578)	0
BTK(695)	PRKCB1(5579)	0
BTK(695)	PRKCE(5581)	0
BTK(695)	PRKD1(5587)	0
BTK(695)	PRKCQ(5588)	0
BTK(695)	PRKCZ(5590)	0
BTK(695)	RELA(5970)	0
BTK(695)	STAT5A(6776)	0
BTK(695)	SYK(6850)	0
BTK(695)	TEC(7006)	0
BTK(695)	TLR4(7099)	0
BTK(695)	VAV1(7409)	0
BTK(695)	WAS(7454)	0
BTK(695)	PIP5K1A(8394)	0
BTK(695)	SH3BP5(9467)	0
BTK(695)	TLR6(10333)	0
BTK(695)	KHDRBS1(10657)	0
BTK(695)	BLNK(29760)	0
BTK(695)	GNG2(54331)	0
BTK(695)	PIK3AP1(118788)	0
BTK(695)	BMX(660)	0
BMX(660)	CASP3(836)	0
BMX(660)	ITK(3702)	0
BMX(660)	KDR(3791)	0
BMX(660)	PAK1(5058)	0
BMX(660)	PTK2(5747)	0
BMX(660)	RAP1A(5906)	0
BMX(660)	STAT1(6772)	0
BMX(660)	STAT3(6774)	0
BMX(660)	STAT5A(6776)	0
BMX(660)	TEC(7006)	0
BMX(660)	TNFRSF1B(7133)	0
BMX(660)	PTPN21(11099)	0
BRCA2(675)	BUB1B(701)	0
BRCA2(675)	FANCG(2189)	0
BRCA2(675)	FLNA(2316)	0
BRCA2(675)	SMAD3(4088)	0
BRCA2(675)	PLK1(5347)	0
BRCA2(675)	RAD51(5888)	0
BRCA2(675)	STAT5A(6776)	0
BRCA2(675)	TP53(7157)	0
BRCA2(675)	SHFM1(7979)	0
BRCA2(675)	PCAF(8850)	0
BRCA2(675)	C11orf30(56946)	0
C1QBP(708)	GAB1(2549)	0
C1QBP(708)	MMP14(4323)	0
C1QBP(708)	PRKCA(5578)	0
C1QBP(708)	PRKCD(5580)	0
C1QBP(708)	PRKD1(5587)	0
C1QBP(708)	PRKCZ(5590)	0
C1QBP(708)	MAPK1(5594)	0
C1QBP(708)	MAPK3(5595)	0
C1QBP(708)	HRK(8739)	0
C1QBP(708)	TOP3B(8940)	0
C5(727)	C5AR1(728)	0
C5AR1(728)	GNAI2(2771)	0
DDR1(780)	COL2A1(1280)	0
DDR1(780)	COL3A1(1281)	0
DDR1(780)	TM4SF1(4071)	0
DDR1(780)	PTPN11(5781)	0
DDR1(780)	RGS2(5997)	0
DDR1(780)	SHC1(6464)	0
CACNA1A(773)	CACNB4(785)	0
CACNA1A(773)	GNB1(2782)	0
CACNA1A(773)	PPM1A(5494)	0
CAD(790)	CASP3(836)	0
CAD(790)	PPP1CA(5499)	0
CAD(790)	PPP2CA(5515)	0
CAD(790)	PRKACA(5566)	0
CAD(790)	MAPK1(5594)	0
ATP2B1(490)	CALM1(801)	0
ATP2B1(490)	PRKACA(5566)	0
ATP2B1(490)	PRKCA(5578)	0
CALD1(800)	CALM1(801)	0
CALD1(800)	CDC2(983)	0
CALD1(800)	GRB2(2885)	0
CALD1(800)	SHC1(6464)	0
CALM1(801)	CAMK2G(818)	0
CALM1(801)	CCNE1(898)	0
CALM1(801)	CLTB(1212)	0
CALM1(801)	CSNK2A1(1457)	0
CALM1(801)	CSNK2A2(1459)	0
CALM1(801)	EWSR1(2130)	0
CALM1(801)	FER(2241)	0
CALM1(801)	GRK4(2868)	0
CALM1(801)	NR3C1(2908)	0
CALM1(801)	HMMR(3161)	0
CALM1(801)	HSPCA(3320)	0
CALM1(801)	INSR(3643)	0
CALM1(801)	ITPKB(3707)	0
CALM1(801)	KRAS(3845)	0
CALM1(801)	MYLK(4638)	0
CALM1(801)	MYO9B(4650)	0
CALM1(801)	NRGN(4900)	0
CALM1(801)	PCP4(5121)	0
CALM1(801)	PHKG1(5260)	0
CALM1(801)	PIK3C3(5289)	0
CALM1(801)	PPEF2(5470)	0
CALM1(801)	PPEF1(5475)	0
CALM1(801)	PTPRA(5786)	0
CALM1(801)	RALA(5898)	0
CALM1(801)	REL(5966)	0
CALM1(801)	RELA(5970)	0
CALM1(801)	RGS2(5997)	0
CALM1(801)	RGS4(5999)	0
CALM1(801)	RGS10(6001)	0
CALM1(801)	TCF4(6925)	0
CALM1(801)	TCF3(6929)	0
CALM1(801)	TTN(7273)	0
CALM1(801)	YWHAE(7531)	0
CALM1(801)	CAMK1(8536)	0
CALM1(801)	IQGAP1(8826)	0
CALM1(801)	CABIN1(23523)	0
CALR(811)	CD1D(912)	0
CALR(811)	F5(2153)	0
CALR(811)	NR3C1(2908)	0
CALR(811)	PDIA3(2923)	0
CALR(811)	ITGA3(3675)	0
CALR(811)	ITGAV(3685)	0
CALR(811)	TAPBP(6892)	0
CALR(811)	THBS1(7057)	0
CALR(811)	TSHR(7253)	0
CALR(811)	VWF(7450)	0
CAMK2G(818)	CREM(1390)	0
CAMK2G(818)	FLNA(2316)	0
CAMK2G(818)	SMAD3(4088)	0
CAMK2G(818)	SMAD4(4089)	0
CAMK2G(818)	MYLK(4638)	0
CAMK2G(818)	STAT1(6772)	0
CAMK2G(818)	TIAM1(7074)	0
CAMK2G(818)	PEA15(8682)	0
CAPN3(825)	NFKBIA(4792)	0
CAPN3(825)	TTN(7273)	0
CASP1(834)	IL1B(3553)	0
CASP1(834)	LMNA(4000)	0
CASP1(834)	ATXN3(4287)	0
CASP1(834)	NEDD4(4734)	0
CASP1(834)	PAK1(5058)	0
CASP1(834)	PSEN1(5663)	0
CASP1(834)	PSEN2(5664)	0
CASP1(834)	CARD8(22900)	0
CASP3(836)	CASP4(837)	0
CASP3(836)	CASP6(839)	0
CASP3(836)	CASP8(841)	0
CASP3(836)	CASP9(842)	0
CASP3(836)	CASP10(843)	0
CASP3(836)	CDC27(996)	0
CASP3(836)	CDC42(998)	0
CASP3(836)	CDH1(999)	0
CASP3(836)	CDKN1A(1026)	0
CASP3(836)	CTNNB1(1499)	0
CASP3(836)	DCC(1630)	0
CASP3(836)	DFFA(1676)	0
CASP3(836)	EIF2S1(1965)	0
CASP3(836)	EIF4G2(1982)	0
CASP3(836)	FYN(2534)	0
CASP3(836)	GZMB(3002)	0
CASP3(836)	HCLS1(3059)	0
CASP3(836)	HSPE1(3336)	0
CASP3(836)	IL16(3603)	0
CASP3(836)	LMNB1(4001)	0
CASP3(836)	LYN(4067)	0
CASP3(836)	MCL1(4170)	0
CASP3(836)	MDM4(4194)	0
CASP3(836)	MEF2A(4205)	0
CASP3(836)	MET(4233)	0
CASP3(836)	MLH1(4292)	0
CASP3(836)	MYL3(4634)	0
CASP3(836)	NEDD4(4734)	0
CASP3(836)	PAK2(5062)	0
CASP3(836)	PPP3CA(5530)	0
CASP3(836)	PKN1(5585)	0
CASP3(836)	PKN2(5586)	0
CASP3(836)	PRKCQ(5588)	0
CASP3(836)	PRKCZ(5590)	0
CASP3(836)	PRKDC(5591)	0
CASP3(836)	EIF2AK2(5610)	0
CASP3(836)	PSEN1(5663)	0
CASP3(836)	PSEN2(5664)	0
CASP3(836)	PTBP1(5725)	0
CASP3(836)	PTMA(5757)	0
CASP3(836)	RAC1(5879)	0
CASP3(836)	RAD51(5888)	0
CASP3(836)	RASA1(5921)	0
CASP3(836)	RB1(5925)	0
CASP3(836)	ROCK1(6093)	0
CASP3(836)	SP1(6667)	0
CASP3(836)	SRF(6722)	0
CASP3(836)	SRP72(6731)	0
CASP3(836)	STK3(6788)	0
CASP3(836)	STK4(6789)	0
CASP3(836)	TOP1(7150)	0
CASP3(836)	TRAF1(7185)	0
CASP3(836)	TRAF3(7187)	0
CASP3(836)	VAV1(7409)	0
CASP3(836)	VIM(7431)	0
CASP3(836)	WEE1(7465)	0
CASP3(836)	YWHAE(7531)	0
CASP3(836)	PIP5K1A(8394)	0
CASP3(836)	STK24(8428)	0
CASP3(836)	CFLAR(8837)	0
CASP3(836)	PDCD8(9131)	0
CASP3(836)	DEDD(9191)	0
CASP3(836)	SLK(9748)	0
CASP3(836)	PSME3(10197)	0
CASP3(836)	AKAP8(10270)	0
CASP3(836)	UBE4B(10277)	0
CASP3(836)	MAP4K1(11184)	0
CASP3(836)	MAPK8IP3(23162)	0
CASP3(836)	BIRC6(57448)	0
CASP3(836)	GORASP1(64689)	0
CASP3(836)	BIRC3(330)	0
CASP3(836)	BIRC2(329)	0
CASP3(836)	BLM(641)	0
BIRC3(330)	CASP7(840)	0
BIRC3(330)	CASP9(842)	0
BIRC3(330)	CD40(958)	0
BIRC3(330)	GSPT1(2935)	0
BIRC3(330)	TRAF1(7185)	0
BIRC3(330)	TRAF2(7186)	0
BIRC2(329)	CASP7(840)	0
BIRC2(329)	CASP9(842)	0
BIRC2(329)	CD40(958)	0
BIRC2(329)	GAS1(2619)	0
BIRC2(329)	GSPT1(2935)	0
BIRC2(329)	JUP(3728)	0
BIRC2(329)	LTBR(4055)	0
BIRC2(329)	TRAF1(7185)	0
BIRC2(329)	TRAF2(7186)	0
BIRC2(329)	IKBKG(8517)	0
BIRC2(329)	TRADD(8717)	0
BIRC2(329)	UBE2J1(51465)	0
BLM(641)	MLH1(4292)	0
BLM(641)	MX1(4599)	0
BLM(641)	RAD51(5888)	0
BLM(641)	RPA1(6117)	0
BLM(641)	TERF2(7014)	0
BLM(641)	TOP3A(7156)	0
BLM(641)	TP53(7157)	0
BLM(641)	WRN(7486)	0
BLM(641)	SMC1L1(8243)	0
CASP4(837)	CASP10(843)	0
CASP4(837)	IL1B(3553)	0
CASP4(837)	PSEN1(5663)	0
CASP5(838)	MAX(4149)	0
CASP5(838)	NALP1(22861)	0
CASP5(838)	PPHLN1(51535)	0
CASP7(840)	CASP10(843)	0
CASP7(840)	CDC42(998)	0
CASP7(840)	CTSG(1511)	0
CASP7(840)	DFFA(1676)	0
CASP7(840)	GZMB(3002)	0
CASP7(840)	HSPA5(3309)	0
CASP7(840)	LYN(4067)	0
CASP7(840)	MAX(4149)	0
CASP7(840)	MEF2A(4205)	0
CASP7(840)	NEDD4(4734)	0
CASP7(840)	PRKCZ(5590)	0
CASP7(840)	EIF2AK2(5610)	0
CASP7(840)	PSEN1(5663)	0
CASP7(840)	PSEN2(5664)	0
CASP7(840)	PTMA(5757)	0
CASP7(840)	RAC1(5879)	0
CASP7(840)	RAD21(5885)	0
CASP7(840)	RAD51(5888)	0
CASP7(840)	RASA1(5921)	0
CASP7(840)	RB1(5925)	0
CASP7(840)	SRF(6722)	0
CASP7(840)	TNFRSF1A(7132)	0
CASP7(840)	VIM(7431)	0
CASP7(840)	STK24(8428)	0
CASP7(840)	CFLAR(8837)	0
CASP7(840)	PSME3(10197)	0
CASP7(840)	UBE4B(10277)	0
CASP7(840)	GORASP1(64689)	0
CASP8(841)	CASP10(843)	0
CASP8(841)	CDH1(999)	0
CASP8(841)	CDKN1B(1027)	0
CASP8(841)	CHD3(1107)	0
CASP8(841)	CHUK(1147)	0
CASP8(841)	CTNNB1(1499)	0
CASP8(841)	FYN(2534)	0
CASP8(841)	IKBKB(3551)	0
CASP8(841)	PRKCZ(5590)	0
CASP8(841)	EIF2AK2(5610)	0
CASP8(841)	PSEN1(5663)	0
CASP8(841)	PSEN2(5664)	0
CASP8(841)	RB1(5925)	0
CASP8(841)	SRF(6722)	0
CASP8(841)	TFCP2(7024)	0
CASP8(841)	TRAF1(7185)	0
CASP8(841)	TRAF2(7186)	0
CASP8(841)	SUMO1(7341)	0
CASP8(841)	VIM(7431)	0
CASP8(841)	STK24(8428)	0
CASP8(841)	IKBKG(8517)	0
CASP8(841)	PIAS1(8554)	0
CASP8(841)	PEA15(8682)	0
CASP8(841)	RIPK1(8737)	0
CASP8(841)	CRADD(8738)	0
CASP8(841)	FADD(8772)	0
CASP8(841)	TNFRSF10B(8795)	0
CASP8(841)	CFLAR(8837)	0
CASP8(841)	NOL3(8996)	0
CASP8(841)	MAP3K14(9020)	0
CASP8(841)	DEDD(9191)	0
CASP8(841)	MAP4K4(9448)	0
CASP8(841)	CASP8AP2(9994)	0
CASP8(841)	FAF1(11124)	0
CASP8(841)	RYBP(23429)	0
CASP8(841)	BFAR(51283)	0
CASP8(841)	CASP6(839)	0
CASP6(839)	CASP10(843)	0
CASP6(839)	CHD3(1107)	0
CASP6(839)	EIF2S1(1965)	0
CASP6(839)	LMNA(4000)	0
CASP6(839)	LMNB1(4001)	0
CASP6(839)	NEDD4(4734)	0
CASP6(839)	PRKCZ(5590)	0
CASP6(839)	PSEN1(5663)	0
CASP6(839)	PSEN2(5664)	0
CASP6(839)	RB1(5925)	0
CASP6(839)	SATB1(6304)	0
CASP6(839)	SRF(6722)	0
CASP6(839)	SRP72(6731)	0
CASP6(839)	TOP1(7150)	0
CASP6(839)	TRAF1(7185)	0
CASP6(839)	VIM(7431)	0
CASP6(839)	CFLAR(8837)	0
CASP6(839)	PSME3(10197)	0
CASP6(839)	UBE4B(10277)	0
CASP9(842)	CASP10(843)	0
CASP9(842)	DCC(1630)	0
CASP9(842)	GZMB(3002)	0
CASP9(842)	LYN(4067)	0
CASP9(842)	BIRC1(4671)	0
CASP9(842)	PRKCZ(5590)	0
CASP9(842)	MAPK1(5594)	0
CASP9(842)	MAPK3(5595)	0
CASP9(842)	MAP2K1(5604)	0
CASP9(842)	MAP2K2(5605)	0
CASP9(842)	RB1(5925)	0
CASP9(842)	SRF(6722)	0
CASP9(842)	VIM(7431)	0
CASP9(842)	BCL10(8915)	0
CASP9(842)	NALP1(22861)	0
CASP9(842)	CARD8(22900)	0
CASP9(842)	PACAP(51237)	0
CASP9(842)	CYCS(54205)	0
CASP9(842)	BIRC6(57448)	0
CASP10(843)	RB1(5925)	0
CASP10(843)	TNFRSF1A(7132)	0
CASP10(843)	TRAF1(7185)	0
CASP10(843)	FADD(8772)	0
CASP10(843)	CFLAR(8837)	0
CASP10(843)	DEDD(9191)	0
CASP10(843)	RYBP(23429)	0
CASP10(843)	BFAR(51283)	0
CAT(847)	PTPN11(5781)	0
CAT(847)	TLR10(81793)	0
RUNX1(861)	CBFB(865)	0
RUNX1(861)	CCND2(894)	0
RUNX1(861)	CCND3(896)	0
RUNX1(861)	CEBPB(1051)	0
RUNX1(861)	ELF4(2000)	0
RUNX1(861)	EP300(2033)	0
RUNX1(861)	FOS(2353)	0
RUNX1(861)	JUN(3725)	0
RUNX1(861)	PAX5(5079)	0
RUNX1(861)	TAZ(6901)	0
RUNX1(861)	NCOR2(9612)	0
RUNX3(864)	CBFB(865)	0
RUNX3(864)	EP300(2033)	0
RUNX3(864)	HDAC1(3065)	0
RUNX3(864)	HDAC2(3066)	0
RUNX3(864)	SMAD3(4088)	0
RUNX2(860)	CBFB(865)	0
RUNX2(860)	CCNB1(891)	0
RUNX2(860)	CDC2(983)	0
RUNX2(860)	CEBPB(1051)	0
RUNX2(860)	DVL2(1856)	0
RUNX2(860)	EP300(2033)	0
RUNX2(860)	ETS1(2113)	0
RUNX2(860)	FOS(2353)	0
RUNX2(860)	XRCC6(2547)	0
RUNX2(860)	JUN(3725)	0
RUNX2(860)	SMAD2(4087)	0
RUNX2(860)	SMAD3(4088)	0
RUNX2(860)	MAP3K4(4216)	0
RUNX2(860)	PRKCD(5580)	0
RUNX2(860)	RB1(5925)	0
RUNX2(860)	XRCC5(7520)	0
RUNX2(860)	HDAC3(8841)	0
BLK(640)	CD79A(973)	0
BLK(640)	CD79B(974)	0
BLK(640)	FCGR2A(2212)	0
BLK(640)	FCGR2B(2213)	0
BLK(640)	PLCG2(5336)	0
BLK(640)	UBE3A(7337)	0
BLK(640)	SH2BP1(9646)	0
BLK(640)	BCAS2(10286)	0
BTG1(694)	CCNA2(890)	0
BTG1(694)	HRMT1L2(3276)	0
BTG1(694)	RARA(5914)	0
AREG(374)	CCND3(896)	0
AREG(374)	MMP9(4318)	0
CCNB1(891)	CCNF(899)	0
CCNB1(891)	CDC2(983)	0
CCNB1(891)	CDC25A(993)	0
CCNB1(891)	CDC25C(995)	0
CCNB1(891)	CDKN1A(1026)	0
CCNB1(891)	CDKN1B(1027)	0
CCNB1(891)	ITPR1(3708)	0
CCNB1(891)	MEF2C(4208)	0
CCNB1(891)	GADD45B(4616)	0
CCNB1(891)	PCNA(5111)	0
CCNB1(891)	PLK1(5347)	0
CCNB1(891)	PTCH(5727)	0
CCNB1(891)	PTMA(5757)	0
CCNB1(891)	RAGE(5891)	0
CCNB1(891)	TGFBR2(7048)	0
CCNB1(891)	PKMYT1(9088)	0
CCNB1(891)	PBK(55872)	0
CD3D(915)	CD3G(917)	0
CD3D(915)	CD8A(925)	0
CD3D(915)	CD8B1(926)	0
CD2(914)	CD4(920)	0
CD2(914)	CD5(921)	0
CD2(914)	CD48(962)	0
CD2(914)	CD53(963)	0
CD2(914)	CD58(965)	0
CD2(914)	CD59(966)	0
CD2(914)	FYN(2534)	0
CD2(914)	LCK(3932)	0
CD2(914)	LGALS1(3956)	0
CD2(914)	MXD1(4084)	0
CD2(914)	PTPRC(5788)	0
CD2(914)	SP1(6667)	0
CD2(914)	PSTPIP1(9051)	0
CD2(914)	CD2AP(23607)	0
CD2(914)	SH3KBP1(30011)	0
CD4(920)	CD5(921)	0
CD4(920)	CD38(952)	0
CD4(920)	CD44(960)	0
CD4(920)	CD53(963)	0
CD4(920)	DPP4(1803)	0
CD4(920)	HLA-DPA1(3113)	0
CD4(920)	IL16(3603)	0
CD4(920)	CD82(3732)	0
CD4(920)	LCK(3932)	0
CD4(920)	LGALS1(3956)	0
CD4(920)	PIK3R1(5295)	0
CD4(920)	PTPRC(5788)	0
CD4(920)	CXCL12(6387)	0
CD4(920)	SELL(6402)	0
CD4(920)	CXCR4(7852)	0
CAMK2D(817)	CD5(921)	0
CAMK2D(817)	CREM(1390)	0
CAMK2D(817)	STAT1(6772)	0
CAMK2D(817)	VIM(7431)	0
CD5(921)	CD6(923)	0
CD5(921)	CD72(971)	0
CD5(921)	CD79A(973)	0
CD5(921)	CD79B(974)	0
CD5(921)	CSNK2A1(1457)	0
CD5(921)	FYN(2534)	0
CD5(921)	LCK(3932)	0
CD5(921)	PIK3R1(5295)	0
CD5(921)	PRKCA(5578)	0
CD5(921)	PRKCB1(5579)	0
CD5(921)	PRKCG(5582)	0
CD5(921)	PTPN6(5777)	0
CD5(921)	RASA1(5921)	0
CD5(921)	ZAP70(7535)	0
CD8A(925)	CD8B1(926)	0
CD8A(925)	LCK(3932)	0
CD8A(925)	LGALS1(3956)	0
CD8A(925)	PTPRC(5788)	0
CD8A(925)	SFRS12(140890)	0
CD9(928)	CD19(930)	0
CD9(928)	CD36(948)	0
CD9(928)	CD38(952)	0
CD9(928)	CD53(963)	0
CD9(928)	CD59(966)	0
CD9(928)	CD63(967)	0
CD9(928)	CD81(975)	0
CD9(928)	ITGA2(3673)	0
CD9(928)	ITGA3(3675)	0
CD9(928)	ITGA5(3678)	0
CD9(928)	KIT(3815)	0
CD9(928)	PRKCA(5578)	0
CD19(930)	CD22(933)	0
CD19(930)	CD79A(973)	0
CD19(930)	CD79B(974)	0
CD19(930)	CD81(975)	0
CD19(930)	CR2(1380)	0
CD19(930)	FYN(2534)	0
CD19(930)	GRB2(2885)	0
CD19(930)	CD82(3732)	0
CD19(930)	LYN(4067)	0
CD19(930)	PIK3R1(5295)	0
CD19(930)	PLCG2(5336)	0
CD19(930)	MAPK1(5594)	0
CD19(930)	SOS1(6654)	0
CD19(930)	SYK(6850)	0
CD19(930)	VAV1(7409)	0
CD19(930)	VAV2(7410)	0
CD80(941)	CD86(942)	0
CD80(941)	CTLA4(1493)	0
CD86(942)	CTLA4(1493)	0
TNFRSF8(943)	TNFSF8(944)	0
TNFRSF8(943)	TRAF1(7185)	0
TNFRSF8(943)	TRAF2(7186)	0
TNFRSF8(943)	TRAF3(7187)	0
TNFRSF8(943)	TRAF5(7188)	0
MS4A1(931)	CD40(958)	0
MS4A1(931)	CSNK2A1(1457)	0
MS4A1(931)	CSNK2A2(1459)	0
MS4A1(931)	FYN(2534)	0
CD40(958)	MAP3K8(1326)	0
CD40(958)	XRCC6(2547)	0
CD40(958)	IL4R(3566)	0
CD40(958)	PIK3R1(5295)	0
CD40(958)	TRAF1(7185)	0
CD40(958)	TRAF2(7186)	0
CD40(958)	TRAF3(7187)	0
CD40(958)	TRAF5(7188)	0
CD40(958)	TRAF6(7189)	0
CD40(958)	XRCC5(7520)	0
CD40(958)	NSMAF(8439)	0
CD44(960)	CD74(972)	0
CD44(960)	CSK(1445)	0
CD44(960)	EPB41(2035)	0
CD44(960)	ERBB4(2066)	0
CD44(960)	FGF2(2247)	0
CD44(960)	FYN(2534)	0
CD44(960)	HMMR(3161)	0
CD44(960)	IGFBP3(3486)	0
CD44(960)	LCK(3932)	0
CD44(960)	MMP1(4312)	0
CD44(960)	MMP7(4316)	0
CD44(960)	MMP9(4318)	0
CD44(960)	PKN1(5585)	0
CD44(960)	SELE(6401)	0
CD44(960)	SPP1(6696)	0
CD44(960)	TGFBR2(7048)	0
CD44(960)	TIAM1(7074)	0
CD44(960)	VAV2(7410)	0
CD44(960)	VIL2(7430)	0
CD44(960)	MADCAM1(8174)	0
CD44(960)	ARHGEF1(9138)	0
CD44(960)	ANK1(286)	0
ANK1(286)	EPB42(2038)	0
ANK1(286)	ITPR3(3710)	0
ANK1(286)	TIAM1(7074)	0
ANK1(286)	TTN(7273)	0
ANK1(286)	NBPF3(84224)	0
TNFRSF7(939)	TRAF2(7186)	0
TNFRSF7(939)	TRAF3(7187)	0
TNFRSF7(939)	TRAF5(7188)	0
CD74(972)	CTSL(1514)	0
CD74(972)	MIF(4282)	0
CD74(972)	CTSF(8722)	0
CD74(972)	CD1D(912)	0
CD1D(912)	PTPRC(5788)	0
CD79A(973)	CD79B(974)	0
CD79A(973)	FYN(2534)	0
CD79A(973)	HCLS1(3059)	0
CD79A(973)	IGJ(3512)	0
CD79A(973)	LCK(3932)	0
CD79A(973)	LYN(4067)	0
CD79A(973)	PTPN6(5777)	0
CD79A(973)	SYK(6850)	0
CD79A(973)	BLNK(29760)	0
CD81(975)	ITGA4(3676)	0
CD81(975)	KIT(3815)	0
CD81(975)	SHC1(6464)	0
